X,Y,Point_ID,Height
513133.966,325160.893,HF2_RW_T_514,-0.141
513133.76,325162.076,HF2_RW_T_513,-0.116
513133.779,325163.161,HF2_RW_T_512,-0.164
513133.507,325164.564,HF2_RW_T_511,-0.1
513133.511,325165.574,HF2_RW_T_510,-0.133
513133.21,325166.865,HF2_RW_T_509,-0.079
513133.115,325168.061,HF2_RW_T_508,-0.066
513133.023,325169.139,HF2_RW_T_507,-0.108
513132.933,325170.418,HF2_RW_T_506,-0.087
513132.79,325171.588,HF2_RW_T_505,-0.101
513132.538,325172.669,HF2_RW_T_504,-0.113
513132.396,325173.895,HF2_RW_T_503,-0.097
513132.379,325174.929,HF2_RW_T_502,-0.13
513132.308,325176.136,HF2_RW_T_501,-0.088
513132.056,325177.129,HF2_RW_T_500,-0.154
513131.81,325178.368,HF2_RW_T_499,-0.115
513131.947,325179.294,HF2_RW_T_498,-0.158
513131.639,325180.409,HF2_RW_T_497,-0.162
513131.64,325181.538,HF2_RW_T_496,-0.177
513131.469,325182.611,HF2_RW_T_495,-0.175
513131.238,325183.822,HF2_RW_T_494,-0.173
513131.016,325184.847,HF2_RW_T_493,-0.207
513130.908,325186.141,HF2_RW_T_492,-0.163
513130.83,325187.081,HF2_RW_T_491,-0.176
513130.778,325188.303,HF2_RW_T_490,-0.18
513130.644,325189.478,HF2_RW_T_489,-0.165
513130.247,325190.52,HF2_RW_T_488,-0.194
513130.391,325191.851,HF2_RW_T_487,-0.171
513130.129,325193.061,HF2_RW_T_486,-0.174
513129.898,325194.155,HF2_RW_T_485,-0.185
513129.769,325195.423,HF2_RW_T_484,-0.146
513129.628,325196.432,HF2_RW_T_483,-0.177
513129.521,325197.6,HF2_RW_T_482,-0.174
513129.373,325198.678,HF2_RW_T_481,-0.186
513129.319,325199.811,HF2_RW_T_480,-0.169
513129.017,325201.023,HF2_RW_T_479,-0.151
513128.978,325202.01,HF2_RW_T_478,-0.184
513128.818,325203.239,HF2_RW_T_477,-0.157
513128.678,325204.259,HF2_RW_T_476,-0.148
513128.538,325205.241,HF2_RW_T_475,-0.145
513128.358,325206.32,HF2_RW_T_474,-0.148
513128.218,325207.425,HF2_RW_T_473,-0.168
513128.081,325208.673,HF2_RW_T_472,-0.12
513128.029,325209.639,HF2_RW_T_471,-0.145
513127.698,325210.872,HF2_RW_T_470,-0.092
513127.707,325211.911,HF2_RW_T_469,-0.083
513127.583,325212.973,HF2_RW_T_468,-0.052
513127.417,325213.938,HF2_RW_T_467,-0.055
513127.288,325215.077,HF2_RW_T_466,-0.006
513127.253,325216.072,HF2_RW_T_465,-0.024
513127.219,325217.121,HF2_RW_T_464,0.017
513127.017,325217.926,HF2_RW_T_463,-0.002
513126.875,325218.806,HF2_RW_T_462,0.009
513126.942,325219.703,HF2_RW_T_461,0.041
513126.746,325220.438,HF2_RW_T_460,0.023
513126.199,325220.818,HF2_RW_T_459,0.054
513126.553,325221.273,HF2_RW_T_458,0.088
513127.564,325220.743,HF2_RW_T_457,-0.014
513127.972,325220.369,HF2_RW_T_456,0.049
513128.178,325220.324,HF2_RW_T_455,0.047
513127.655,325219.755,HF2_RW_T_454,0.007
513127.551,325219.183,HF2_RW_T_453,0.008
513127.788,325218.525,HF2_RW_T_452,-0.009
513127.909,325217.535,HF2_RW_T_451,-0.001
513128.044,325216.495,HF2_RW_T_450,-0.03
513128.098,325215.377,HF2_RW_T_449,-0.026
513128.157,325214.357,HF2_RW_T_448,-0.033
513128.398,325213.253,HF2_RW_T_447,-0.046
513128.37,325212.136,HF2_RW_T_446,-0.034
513128.664,325211.33,HF2_RW_T_445,-0.112
513128.642,325210.174,HF2_RW_T_444,-0.092
513128.676,325209.065,HF2_RW_T_443,-0.094
513129.017,325207.96,HF2_RW_T_442,-0.12
513129.149,325206.852,HF2_RW_T_441,-0.106
513129.19,325205.755,HF2_RW_T_440,-0.129
513129.234,325204.69,HF2_RW_T_439,-0.164
513129.499,325203.504,HF2_RW_T_438,-0.151
513129.568,325202.335,HF2_RW_T_437,-0.131
513129.865,325201.258,HF2_RW_T_436,-0.092
513130.111,325200.222,HF2_RW_T_435,-0.136
513130.137,325199.18,HF2_RW_T_434,-0.182
513130.213,325198.136,HF2_RW_T_433,-0.192
513130.412,325197.061,HF2_RW_T_432,-0.204
513130.536,325195.799,HF2_RW_T_431,-0.159
513130.661,325194.789,HF2_RW_T_430,-0.17
513130.729,325193.766,HF2_RW_T_429,-0.155
513130.94,325192.705,HF2_RW_T_428,-0.184
513130.931,325191.583,HF2_RW_T_427,-0.189
513131.213,325190.42,HF2_RW_T_426,-0.147
513131.33,325189.556,HF2_RW_T_425,-0.198
513131.609,325188.42,HF2_RW_T_424,-0.152
513131.56,325187.427,HF2_RW_T_423,-0.209
513131.761,325186.256,HF2_RW_T_422,-0.183
513131.755,325185.207,HF2_RW_T_421,-0.199
513131.943,325184.082,HF2_RW_T_420,-0.181
513132.025,325183.01,HF2_RW_T_419,-0.182
513132.292,325181.872,HF2_RW_T_418,-0.182
513132.468,325180.628,HF2_RW_T_417,-0.141
513132.64,325179.479,HF2_RW_T_416,-0.151
513132.604,325178.421,HF2_RW_T_415,-0.122
513132.75,325177.526,HF2_RW_T_414,-0.167
513133.128,325176.447,HF2_RW_T_413,-0.111
513133.121,325175.249,HF2_RW_T_412,-0.111
513133.272,325174.354,HF2_RW_T_411,-0.137
513133.296,325173.285,HF2_RW_T_410,-0.144
513133.363,325172.178,HF2_RW_T_409,-0.098
513133.627,325171.183,HF2_RW_T_408,-0.101
513133.819,325170.066,HF2_RW_T_407,-0.068
513133.824,325169.105,HF2_RW_T_406,-0.116
513133.81,325168.056,HF2_RW_T_405,-0.109
513134.001,325167.099,HF2_RW_T_404,-0.147
513134.069,325165.91,HF2_RW_T_403,-0.085
513134.559,325164.92,HF2_RW_T_402,-0.068
513134.51,325163.87,HF2_RW_T_401,-0.093
513134.587,325162.857,HF2_RW_T_400,-0.105
513134.665,325161.903,HF2_RW_T_399,-0.107
513134.962,325160.878,HF2_RW_T_398,-0.094
513134.918,325159.868,HF2_RW_T_397,-0.157
513135.145,325158.675,HF2_RW_T_396,-0.092
513135.123,325157.85,HF2_RW_T_395,-0.168
513135.467,325156.569,HF2_RW_T_394,-0.107
513135.48,325155.661,HF2_RW_T_393,-0.145
513135.623,325154.603,HF2_RW_T_392,-0.145
513135.678,325153.546,HF2_RW_T_391,-0.151
513135.757,325152.487,HF2_RW_T_390,-0.132
513135.962,325151.452,HF2_RW_T_389,-0.136
513135.932,325150.575,HF2_RW_T_388,-0.141
513136.216,325149.774,HF2_RW_T_387,-0.13
513136.109,325148.884,HF2_RW_T_386,-0.127
513135.995,325148.511,HF2_RW_T_385,-0.09
513136.68,325148.674,HF2_RW_T_384,-0.145
513137.331,325149.092,HF2_RW_T_383,-0.173
513137.366,325149.7,HF2_RW_T_382,-0.109
513136.962,325150.234,HF2_RW_T_381,-0.189
513136.679,325151.165,HF2_RW_T_380,-0.178
513136.639,325152.092,HF2_RW_T_379,-0.223
513136.482,325153.073,HF2_RW_T_378,-0.185
513136.396,325154.184,HF2_RW_T_377,-0.196
513136.194,325155.31,HF2_RW_T_376,-0.157
513136.068,325156.439,HF2_RW_T_375,-0.161
513135.913,325157.454,HF2_RW_T_374,-0.169
513135.89,325158.59,HF2_RW_T_373,-0.16
513135.778,325159.746,HF2_RW_T_372,-0.133
513135.478,325160.927,HF2_RW_T_371,-0.154
513135.377,325162.148,HF2_RW_T_370,-0.085
513135.061,325163.02,HF2_RW_T_369,-0.125
513135.157,325164.13,HF2_RW_T_368,-0.144
513135.115,325165.368,HF2_RW_T_367,-0.102
513134.884,325166.411,HF2_RW_T_366,-0.11
513134.812,325167.535,HF2_RW_T_365,-0.101
513134.67,325168.559,HF2_RW_T_364,-0.122
513134.401,325169.525,HF2_RW_T_363,-0.12
513134.386,325170.566,HF2_RW_T_362,-0.118
513134.101,325171.561,HF2_RW_T_361,-0.12
513134.01,325172.802,HF2_RW_T_360,-0.061
513133.976,325173.726,HF2_RW_T_359,-0.141
513133.993,325174.92,HF2_RW_T_358,-0.103
513133.698,325175.928,HF2_RW_T_357,-0.133
513133.509,325177.046,HF2_RW_T_356,-0.117
513133.41,325178.229,HF2_RW_T_355,-0.119
513133.403,325179.226,HF2_RW_T_354,-0.162
513133.218,325180.368,HF2_RW_T_353,-0.151
513133.124,325181.427,HF2_RW_T_352,-0.159
513132.88,325182.563,HF2_RW_T_351,-0.175
513132.733,325183.664,HF2_RW_T_350,-0.141
513132.612,325184.65,HF2_RW_T_349,-0.159
513132.482,325185.725,HF2_RW_T_348,-0.189
513132.372,325186.894,HF2_RW_T_347,-0.203
513132.243,325188.037,HF2_RW_T_346,-0.19
513132.018,325189.082,HF2_RW_T_345,-0.208
513131.875,325190.304,HF2_RW_T_344,-0.183
513131.75,325191.38,HF2_RW_T_343,-0.193
513131.552,325192.445,HF2_RW_T_342,-0.207
513131.634,325193.635,HF2_RW_T_341,-0.169
513131.237,325194.728,HF2_RW_T_340,-0.197
513131.278,325195.949,HF2_RW_T_339,-0.164
513131.048,325196.921,HF2_RW_T_338,-0.185
513131.016,325198.054,HF2_RW_T_337,-0.175
513130.834,325199.053,HF2_RW_T_336,-0.16
513130.796,325200.13,HF2_RW_T_335,-0.181
513130.611,325201.184,HF2_RW_T_334,-0.202
513130.461,325202.344,HF2_RW_T_333,-0.159
513130.337,325203.316,HF2_RW_T_332,-0.182
513130.171,325204.397,HF2_RW_T_331,-0.158
513130.074,325205.513,HF2_RW_T_330,-0.157
513129.775,325206.508,HF2_RW_T_329,-0.162
513129.7,325207.729,HF2_RW_T_328,-0.114
513129.567,325208.733,HF2_RW_T_327,-0.132
513129.567,325209.797,HF2_RW_T_326,-0.107
513129.323,325211.021,HF2_RW_T_325,-0.071
513129.131,325212.107,HF2_RW_T_324,-0.061
513129.085,325213.272,HF2_RW_T_323,-0.039
513128.931,325214.339,HF2_RW_T_322,-0.048
513128.891,325215.512,HF2_RW_T_321,-0.022
513128.837,325216.686,HF2_RW_T_320,0.025
513128.667,325217.669,HF2_RW_T_319,-0.004
513128.519,325218.733,HF2_RW_T_318,0.003
513128.361,325219.758,HF2_RW_T_317,0.015
513128.374,325220.641,HF2_RW_T_316,0.046
513127.725,325221.374,HF2_RW_T_315,0.183
513128.952,325221.128,HF2_RW_T_314,0.037
513129.486,325220.754,HF2_RW_T_313,0.066
513129.621,325220.491,HF2_RW_T_312,0.079
513129.173,325220.082,HF2_RW_T_311,0.022
513129.402,325219.416,HF2_RW_T_310,0.032
513129.351,325218.611,HF2_RW_T_309,-0.014
513129.272,325217.635,HF2_RW_T_308,0.011
513129.48,325216.574,HF2_RW_T_307,0.01
513129.56,325215.499,HF2_RW_T_306,0.013
513129.705,325214.484,HF2_RW_T_305,-0.049
513129.855,325213.298,HF2_RW_T_304,-0.034
513129.951,325212.277,HF2_RW_T_303,-0.06
513130.04,325211.124,HF2_RW_T_302,-0.034
513130.099,325210.123,HF2_RW_T_301,-0.095
513130.267,325208.975,HF2_RW_T_300,-0.05
513130.617,325206.843,HF2_RW_T_299,-0.065
513130.605,325205.94,HF2_RW_T_298,-0.118
513130.752,325204.886,HF2_RW_T_297,-0.107
513130.993,325203.956,HF2_RW_T_296,-0.137
513131.047,325202.853,HF2_RW_T_295,-0.109
513131.156,325201.883,HF2_RW_T_294,-0.151
513131.303,325200.77,HF2_RW_T_293,-0.126
513131.605,325199.693,HF2_RW_T_292,-0.134
513131.636,325198.671,HF2_RW_T_291,-0.138
513131.777,325197.623,HF2_RW_T_290,-0.168
513132.028,325196.553,HF2_RW_T_289,-0.171
513132.021,325195.407,HF2_RW_T_288,-0.167
513132.235,325194.428,HF2_RW_T_287,-0.184
513132.349,325193.169,HF2_RW_T_286,-0.145
513132.487,325192.28,HF2_RW_T_285,-0.17
513132.499,325191.167,HF2_RW_T_284,-0.17
513132.755,325189.943,HF2_RW_T_283,-0.141
513132.957,325188.841,HF2_RW_T_282,-0.153
513132.94,325187.776,HF2_RW_T_281,-0.166
513133.055,325186.811,HF2_RW_T_280,-0.192
513133.237,325185.551,HF2_RW_T_279,-0.145
513133.423,325184.32,HF2_RW_T_278,-0.13
513133.706,325183.336,HF2_RW_T_277,-0.129
513133.767,325182.144,HF2_RW_T_276,-0.111
513133.878,325181.164,HF2_RW_T_275,-0.141
513134.019,325180.017,HF2_RW_T_274,-0.102
513134.183,325178.987,HF2_RW_T_273,-0.119
513134.216,325177.81,HF2_RW_T_272,-0.103
513134.37,325176.755,HF2_RW_T_271,-0.096
513134.478,325175.816,HF2_RW_T_270,-0.119
513134.59,325174.672,HF2_RW_T_269,-0.087
513134.879,325173.582,HF2_RW_T_268,-0.071
513135.05,325172.508,HF2_RW_T_267,-0.058
513135.187,325171.416,HF2_RW_T_266,-0.083
513135.097,325170.414,HF2_RW_T_265,-0.094
513135.283,325169.4,HF2_RW_T_264,-0.105
513135.502,325168.154,HF2_RW_T_263,-0.048
513135.56,325167.272,HF2_RW_T_262,-0.092
513135.583,325166.238,HF2_RW_T_261,-0.078
513135.711,325165.129,HF2_RW_T_260,-0.101
513135.996,325164.034,HF2_RW_T_259,-0.062
513135.965,325163.053,HF2_RW_T_258,-0.055
513136.132,325161.994,HF2_RW_T_257,-0.089
513136.323,325160.948,HF2_RW_T_256,-0.084
513136.45,325159.833,HF2_RW_T_255,-0.072
513136.533,325158.946,HF2_RW_T_254,-0.138
513136.686,325157.833,HF2_RW_T_253,-0.128
513136.758,325156.854,HF2_RW_T_252,-0.112
513136.827,325155.869,HF2_RW_T_251,-0.093
513137.107,325155.065,HF2_RW_T_250,-0.13
513137.111,325153.97,HF2_RW_T_249,-0.131
513137.297,325152.999,HF2_RW_T_248,-0.135
513137.402,325152.012,HF2_RW_T_247,-0.137
513137.37,325151.217,HF2_RW_T_246,-0.169
513137.599,325150.302,HF2_RW_T_245,-0.155
513137.344,325149.427,HF2_RW_T_244,-0.118
513137.37,325149.137,HF2_RW_T_243,-0.065
513138.193,325149.245,HF2_RW_T_242,-0.14
513138.834,325149.739,HF2_RW_T_241,-0.149
513138.943,325150.116,HF2_RW_T_240,-0.088
513138.704,325150.729,HF2_RW_T_239,-0.07
513138.261,325150.795,HF2_RW_T_238,-0.196
513138.287,325151.777,HF2_RW_T_237,-0.167
513138.021,325152.78,HF2_RW_T_236,-0.2
513137.908,325153.883,HF2_RW_T_235,-0.2
513137.833,325154.958,HF2_RW_T_234,-0.172
513137.619,325156.092,HF2_RW_T_233,-0.125
513137.494,325157.059,HF2_RW_T_232,-0.161
513137.37,325158.143,HF2_RW_T_231,-0.151
513137.306,325159.255,HF2_RW_T_230,-0.171
513137.12,325160.315,HF2_RW_T_229,-0.136
513136.981,325161.355,HF2_RW_T_228,-0.125
513136.835,325162.44,HF2_RW_T_227,-0.124
513136.693,325163.46,HF2_RW_T_226,-0.132
513136.62,325164.497,HF2_RW_T_225,-0.11
513136.575,325165.629,HF2_RW_T_224,-0.131
513136.262,325166.834,HF2_RW_T_223,-0.122
513136.01,325167.993,HF2_RW_T_222,-0.093
513135.998,325168.984,HF2_RW_T_221,-0.136
513136.068,325170.121,HF2_RW_T_220,-0.096
513135.776,325171.167,HF2_RW_T_219,-0.116
513135.666,325172.427,HF2_RW_T_218,-0.046
513135.551,325173.37,HF2_RW_T_217,-0.096
513135.513,325174.344,HF2_RW_T_216,-0.121
513135.433,325175.524,HF2_RW_T_215,-0.09
513135.046,325176.562,HF2_RW_T_214,-0.141
513135.047,325177.804,HF2_RW_T_213,-0.1
513134.929,325178.536,HF2_RW_T_212,-0.142
513134.854,325179.677,HF2_RW_T_211,-0.163
513134.533,325180.958,HF2_RW_T_210,-0.098
513134.572,325181.901,HF2_RW_T_209,-0.134
513134.363,325182.976,HF2_RW_T_208,-0.119
513134.287,325183.864,HF2_RW_T_207,-0.196
513134.279,325185.087,HF2_RW_T_206,-0.18
513133.908,325186.071,HF2_RW_T_205,-0.152
513133.746,325187.088,HF2_RW_T_204,-0.175
513133.703,325188.409,HF2_RW_T_203,-0.14
513133.6,325189.271,HF2_RW_T_202,-0.152
513133.487,325190.361,HF2_RW_T_201,-0.158
513133.273,325191.459,HF2_RW_T_200,-0.177
513133.122,325192.503,HF2_RW_T_199,-0.206
513132.993,325193.77,HF2_RW_T_198,-0.143
513132.98,325194.591,HF2_RW_T_197,-0.194
513132.846,325195.76,HF2_RW_T_196,-0.18
513132.599,325196.832,HF2_RW_T_195,-0.2
513132.456,325197.956,HF2_RW_T_194,-0.16
513132.48,325199.062,HF2_RW_T_193,-0.172
513132.317,325199.961,HF2_RW_T_192,-0.141
513132.045,325200.937,HF2_RW_T_191,-0.154
513131.98,325202.033,HF2_RW_T_190,-0.14
513131.769,325203.091,HF2_RW_T_189,-0.154
513131.797,325204.017,HF2_RW_T_188,-0.149
513131.529,325205.116,HF2_RW_T_187,-0.095
513131.384,325206.138,HF2_RW_T_186,-0.127
513131.167,325207.372,HF2_RW_T_185,-0.068
513131.107,325208.104,HF2_RW_T_184,-0.125
513131.145,325209.222,HF2_RW_T_183,-0.094
513130.887,325210.274,HF2_RW_T_182,-0.11
513130.701,325211.46,HF2_RW_T_181,-0.112
513130.724,325212.717,HF2_RW_T_180,-0.042
513130.476,325213.598,HF2_RW_T_179,-0.043
513130.417,325214.753,HF2_RW_T_178,-0.022
513130.283,325215.953,HF2_RW_T_177,-0.001
513130.206,325216.986,HF2_RW_T_176,0.001
513130.099,325218.092,HF2_RW_T_175,0.024
513130.045,325219.093,HF2_RW_T_174,0.068
513129.897,325219.988,HF2_RW_T_173,0.022
513129.538,325220.876,HF2_RW_T_172,0.063
513129.266,325221.268,HF2_RW_T_171,0.149
513130.29,325221.038,HF2_RW_T_170,0.028
513130.894,325220.95,HF2_RW_T_169,0.059
513131.179,325220.58,HF2_RW_T_168,0.099
513130.646,325219.983,HF2_RW_T_167,-0.013
513130.724,325219.202,HF2_RW_T_166,-0.058
513130.826,325218.174,HF2_RW_T_165,-0.015
513130.935,325217.191,HF2_RW_T_164,-0.034
513131.036,325216.182,HF2_RW_T_163,-0.009
513131.14,325215.125,HF2_RW_T_162,-0.03
513131.306,325213.904,HF2_RW_T_161,-0.029
513131.329,325212.875,HF2_RW_T_160,-0.065
513131.344,325211.689,HF2_RW_T_159,-0.05
513131.754,325210.697,HF2_RW_T_158,-0.068
513131.702,325209.698,HF2_RW_T_157,-0.107
513131.69,325208.551,HF2_RW_T_156,-0.096
513131.904,325207.687,HF2_RW_T_155,-0.117
513131.95,325206.704,HF2_RW_T_154,-0.125
513132.258,325205.647,HF2_RW_T_153,-0.15
513132.514,325204.483,HF2_RW_T_152,-0.133
513132.488,325203.404,HF2_RW_T_151,-0.172
513132.578,325202.336,HF2_RW_T_150,-0.17
513132.783,325201.225,HF2_RW_T_149,-0.161
513133.094,325200.114,HF2_RW_T_148,-0.158
513133.285,325199.052,HF2_RW_T_147,-0.13
513133.233,325198.119,HF2_RW_T_146,-0.181
513133.307,325196.956,HF2_RW_T_145,-0.18
513133.483,325195.963,HF2_RW_T_144,-0.202
513133.691,325194.776,HF2_RW_T_143,-0.175
513133.897,325193.669,HF2_RW_T_142,-0.172
513133.968,325192.684,HF2_RW_T_141,-0.17
513133.839,325191.628,HF2_RW_T_140,-0.164
513134.139,325190.602,HF2_RW_T_139,-0.208
513134.247,325189.413,HF2_RW_T_138,-0.144
513134.503,325188.282,HF2_RW_T_137,-0.17
513134.54,325187.215,HF2_RW_T_136,-0.171
513134.698,325186.039,HF2_RW_T_135,-0.162
513134.853,325184.989,HF2_RW_T_134,-0.182
513135.067,325183.88,HF2_RW_T_133,-0.141
513134.989,325182.871,HF2_RW_T_132,-0.148
513135.153,325181.744,HF2_RW_T_131,-0.108
513135.421,325180.815,HF2_RW_T_130,-0.136
513135.516,325179.899,HF2_RW_T_129,-0.147
513135.654,325178.648,HF2_RW_T_128,-0.12
513135.835,325177.697,HF2_RW_T_127,-0.13
513135.72,325176.671,HF2_RW_T_126,-0.112
513136.089,325175.572,HF2_RW_T_125,-0.119
513136.211,325174.575,HF2_RW_T_124,-0.142
513136.355,325173.406,HF2_RW_T_123,-0.099
513136.374,325172.593,HF2_RW_T_122,-0.155
513136.485,325171.567,HF2_RW_T_121,-0.121
513136.652,325170.581,HF2_RW_T_120,-0.139
513136.851,325169.421,HF2_RW_T_119,-0.107
513136.84,325168.637,HF2_RW_T_118,-0.15
513136.709,325167.546,HF2_RW_T_117,-0.109
513137.29,325166.625,HF2_RW_T_116,-0.135
513137.269,325165.44,HF2_RW_T_115,-0.125
513137.419,325164.363,HF2_RW_T_114,-0.112
513137.673,325163.478,HF2_RW_T_113,-0.124
513137.431,325162.404,HF2_RW_T_112,-0.152
513137.578,325161.309,HF2_RW_T_111,-0.138
513137.929,325160.47,HF2_RW_T_110,-0.162
513138.014,325159.326,HF2_RW_T_109,-0.203
513138.138,325158.191,HF2_RW_T_108,-0.138
513138.253,325157.061,HF2_RW_T_107,-0.136
513138.293,325156.056,HF2_RW_T_106,-0.171
513138.508,325155.074,HF2_RW_T_105,-0.178
513138.703,325154.015,HF2_RW_T_104,-0.161
513138.887,325153.003,HF2_RW_T_103,-0.173
513139.029,325151.893,HF2_RW_T_102,-0.133
513138.961,325150.958,HF2_RW_T_101,-0.168
513139.049,325150.2,HF2_RW_T_100,-0.157
513138.847,325149.542,HF2_RW_T_99,-0.123
513138.764,325149.136,HF2_RW_T_98,-0.059
513139.788,325149.376,HF2_RW_T_97,-0.147
513140.259,325149.418,HF2_RW_T_96,-0.109
513140.326,325149.259,HF2_RW_T_95,-0.071
513140.133,325148.921,HF2_RW_T_94,-0.02
513140.756,325149.744,HF2_RW_T_93,0.109
513140.132,325150.51,HF2_RW_T_92,-0.174
513139.641,325151.44,HF2_RW_T_91,-0.26
513139.553,325152.744,HF2_RW_T_90,-0.252
513139.225,325154.041,HF2_RW_T_89,-0.214
513139.284,325155.356,HF2_RW_T_88,-0.247
513138.9,325156.557,HF2_RW_T_87,-0.204
513138.783,325157.965,HF2_RW_T_86,-0.168
513138.732,325159.044,HF2_RW_T_85,-0.214
513138.769,325160.324,HF2_RW_T_84,-0.2
513138.514,325161.565,HF2_RW_T_83,-0.176
513138.349,325162.66,HF2_RW_T_82,-0.187
513138.083,325163.733,HF2_RW_T_81,-0.166
513137.949,325165.081,HF2_RW_T_80,-0.154
513137.94,325166.239,HF2_RW_T_79,-0.12
513137.79,325167.353,HF2_RW_T_78,-0.175
513137.51,325168.617,HF2_RW_T_77,-0.153
513137.542,325169.916,HF2_RW_T_76,-0.18
513137.556,325171.028,HF2_RW_T_75,-0.178
513137.135,325172.231,HF2_RW_T_74,-0.159
513136.993,325173.436,HF2_RW_T_73,-0.19
513136.932,325174.851,HF2_RW_T_72,-0.178
513136.692,325176.284,HF2_RW_T_71,-0.12
513136.449,325177.428,HF2_RW_T_70,-0.101
513136.38,325178.535,HF2_RW_T_69,-0.168
513136.235,325179.711,HF2_RW_T_68,-0.158
513136.361,325180.841,HF2_RW_T_67,-0.189
513135.916,325182.167,HF2_RW_T_66,-0.175
513135.822,325183.296,HF2_RW_T_65,-0.232
513135.664,325184.555,HF2_RW_T_64,-0.224
513135.385,325185.887,HF2_RW_T_63,-0.227
513135.326,325187.074,HF2_RW_T_62,-0.239
513135.199,325188.274,HF2_RW_T_61,-0.219
513135.137,325189.419,HF2_RW_T_60,-0.214
513134.946,325190.695,HF2_RW_T_59,-0.249
513134.876,325192.065,HF2_RW_T_58,-0.214
513134.607,325193.125,HF2_RW_T_57,-0.215
513134.366,325194.255,HF2_RW_T_56,-0.21
513134.368,325195.441,HF2_RW_T_55,-0.209
513134.278,325196.672,HF2_RW_T_54,-0.188
513134.077,325197.846,HF2_RW_T_53,-0.254
513133.725,325199.107,HF2_RW_T_52,-0.212
513133.716,325200.448,HF2_RW_T_51,-0.188
513133.676,325201.764,HF2_RW_T_50,-0.181
513133.434,325203.074,HF2_RW_T_49,-0.204
513133.217,325204.289,HF2_RW_T_48,-0.187
513132.957,325205.571,HF2_RW_T_47,-0.162
513132.771,325206.811,HF2_RW_T_46,-0.158
513132.615,325208.191,HF2_RW_T_45,-0.125
513132.426,325209.4,HF2_RW_T_44,-0.107
513132.292,325210.779,HF2_RW_T_43,-0.109
513132.093,325211.969,HF2_RW_T_42,-0.097
513132.108,325213.225,HF2_RW_T_41,-0.072
513131.878,325214.427,HF2_RW_T_40,-0.059
513131.769,325215.622,HF2_RW_T_39,-0.113
513131.462,325216.91,HF2_RW_T_38,-0.043
513131.444,325218.106,HF2_RW_T_37,-0.007
513131.34,325219.424,HF2_RW_T_36,-0.008
513131.47,325220.402,HF2_RW_T_35,0.019
513131.265,325221.016,HF2_RW_T_34,-0.003
513131.456,325221.68,HF2_RW_T_33,0.281
513131.764,325220.816,HF2_RW_T_32,-0.022
513132.539,325220.432,HF2_RW_T_31,-0.156
513132.609,325220.372,HF2_RW_T_30,-0.161
513132.609,325220.372,HF2_RW_T_29,-0.178
513132.617,325220.37,HF2_RW_T_28,-0.178
513132.616,325220.359,HF2_RW_T_27,-0.19
513132.613,325220.365,HF2_RW_T_26,-0.177
513132.614,325220.37,HF2_RW_T_25,-0.158
513132.614,325220.372,HF2_RW_T_24,-0.153
513132.612,325220.369,HF2_RW_T_23,-0.164
513132.61,325220.365,HF2_RW_T_22,-0.17
513132.61,325220.365,HF2_RW_T_21,-0.174
513132.615,325220.366,HF2_RW_T_20,-0.173
513132.614,325220.367,HF2_RW_T_19,-0.168
513132.614,325220.371,HF2_RW_T_18,-0.156
513132.614,325220.36,HF2_RW_T_17,-0.181
513132.613,325220.367,HF2_RW_T_16,-0.162
513132.613,325220.366,HF2_RW_T_15,-0.167
513132.612,325220.368,HF2_RW_T_14,-0.172
513132.61,325220.37,HF2_RW_T_13,-0.173
513132.613,325220.369,HF2_RW_T_12,-0.172
513132.614,325220.365,HF2_RW_T_11,-0.173
513132.615,325220.364,HF2_RW_T_10,-0.173
513132.614,325220.364,HF2_RW_T_9,-0.175
513132.613,325220.367,HF2_RW_T_8,-0.178
513132.613,325220.367,HF2_RW_T_7,-0.164
513132.615,325220.366,HF2_RW_T_6,-0.172
513132.617,325220.362,HF2_RW_T_5,-0.176
513132.614,325220.363,HF2_RW_T_4,-0.174
513132.613,325220.363,HF2_RW_T_3,-0.167
513132.614,325220.366,HF2_RW_T_2,-0.169
513132.613,325220.365,HF2_RW_T_1,-0.169
